Notes,predicted_label,confidence
placed on IL with bruised ribcage DTD),injury,0.30510887812603704
suspended by NBA for 1 game for leaving the bench area and entering an on-court altercation,suspension,0.28992563696109164
placed on IL with eye injury (out for season),long term injury,0.3904462464454303
"fined $25,000 by NBA for public criticism of officiating",fined,0.2961378538605925
suspended by team for 1 game for punching teammate in chest,suspension,0.27051402868627933
"fined $100,000 by NBA for public criticism of the officiating and directing an inappropriate and unprofessional gesture towards a game official",fined,0.19781869300288565
"fined $75,000 by NBA for directing an unprofessional gesture towards game officials during game",fined,0.27435865425241523
sprained left big toe (out for season),long term injury,0.23484981962300788
placed on IL with glute injury,injury,0.7616723628465402
placed on IL with sprained right hand,injury,0.4467742145440695
placed on IL with sore Achilles,soreness,0.3126838087984102
"fFined $2,000 by NBA for ejection from game",fined,0.2982982367961101
placed on IL with sprained right shoulder (out for season),long term injury,0.33402197399449207
suspended by NBA for 1 game for making inappropriate contact with and verbally abusing a game official,suspension,0.28664273405009055
laceration on left thumb (DTD),DTD/DNP,0.444682052742858
torn ACL in knee (out indefinitely),long term injury,0.339645301185311
placed on IL with lumbar spine injury,injury,0.7616723628465402
left foot injury,DTD/DNP,0.2345821205772302
lumbar spine injury (DTD),DTD/DNP,0.2638571829396578
strained abdominal / right hip injury (DTD),injury,0.27405616507722336
placed on IL with strained abdominal / right hip injury,injury,0.5192978171252355
ankle injury (out indefinitely),long term injury,0.29832825954264897
"fined $25,000 by NBA for continuing an altercation and taunting opposing player",fined,0.22844620618749534
placed on IL with fractured right finger (out for season),long term injury,0.37286871060063026
placed on IL with right hamstring injury / knee injury,injury,0.41999759623566996
surgery on left shoulder to repair torn labrum (out for season) (date approximate),long term injury,0.2532886625584452
shoulder injury (out indefinitely),long term injury,0.29308330242924663
placed on IL with lower back spasms / sore lower back,injury,0.3768935299604714
left quadriceps tendon injury (DTD),DTD/DNP,0.2552064952436085
placed on IL with left quadriceps tendon injury,injury,0.4500818132712152
suspended by NBA for 2 games for pleading guilty to a charge of impaired driving,suspension,0.2654317552862425
placed on IL with left ankle impingement (out for season),long term injury,0.3360979214858056
surgery on left thumb to repair fracture (out indefinitely),surgery,0.3364849177931983
placed on IL recovering from surgery on left thumb to repair fracture,surgery,0.3646585608195336
placed on IL with fractured patella in left knee (out for season),long term injury,0.3150556027351639
tightness in mid-back (DTD),DTD/DNP,0.2040889887114565
Lisfranc injury in right foot (out for season),long term injury,0.2724162357249784
placed on IL with fractured right hip,injury,0.47104438323131537
bruised right lower leg (DTD),DTD/DNP,0.32907985520832994
"fined $25,000 by NBA for wearing clothing with profane language in postgame media session after game",fined,0.31769838768654984
placed on IL with strained soleus muscle in right calf,injury,0.3664088843780666
"fined $15,000 by NBA for on-court altercation during game",fined,0.32074628668495736
respiratory ailment (out indefinitely),long term injury,0.19443264637910843
suspended by NBA for 2 games for initiating altercation and throwing punch at opposing player,suspension,0.3057847731182109
placed on IL with left hand injury (out for season),injury,0.40143150631746477
placed on IL with right shoulder impingement (out for season),long term injury,0.3415383960230591
knee injury (out indefinitely),long term injury,0.2546979229123183
placed on IL with sprained UCL in left elbow,injury,0.4036255098345882
placed on IL with nasal fracture (out for season),long term injury,0.2625127495957604
surgery on right elbow (out indefinitely),surgery,0.21996854731783014
placed on IL with back spasms / sore calf (out for season),long term injury,0.2562655382949766
patellar injury in left knee (out for season),long term injury,0.4505032251660563
placed on IL with patellar injury in left knee (out for season),long term injury,0.3976993114856438
fractured tibia (out indefinitely),long term injury,0.2518077541904032
placed on IL with fractured tibia,injury,0.29413498747976086
"placed on IL with right hamstring, rib injuries",injury,0.3465682094170458
placed on IL with sore left forearm,soreness,0.3747321520478253
fractured fibula in left leg (out for season),long term injury,0.44660780109437653
placed on IL with fractured fibula in left leg (out for season),long term injury,0.4119654400245573
placed on IL with sore left ankle / left ankle impingement (out for season),long term injury,0.2663053164098372
placed on IL with right shoulder subluxation,injury,0.41212260082655716
placed on IL with sprained UCL in elbow,injury,0.3857872180655708
placed on IL with left anle/knee injury,injury,0.5676302028873143
right shoulder impingement (DTD),DTD/DNP,0.18097309998552044
placed on IL recovering from surgery on foot (date approximate),surgery,0.19804913899425425
concussion protocol (DTD),DTD/DNP,0.36021739923061896
placed on IL with strained ligament in right knee,injury,0.37368539972028514
"placed on IL with sore right elbow, various injuries",soreness,0.40180763390113
bruised/sore left knee (DTD),soreness,0.2812460346572609
heel injury (out indefinitely),long term injury,0.21197669746290163
placed on IL with allergic reaction,injury,0.3962770472020391
bruised right lower leg (out indefinitely),DTD/DNP,0.21738526593447471
placed on IL with fibula injury,injury,0.7616723628465402
detached retina in right eye (out for season),long term injury,0.34897778027237975
placed on IL recovering from surgery on right wrist (date approximate),surgery,0.20590180036372316
oblique injury (DTD),DTD/DNP,0.2638571829396578
surgery on wrist to repair ligament damage (out for season) (date approximate),surgery,0.21797434982826028
suspended by NBA for 1 game for escalating fight,suspension,0.37097301973613733
placed on IL with fractured left finger,injury,0.4002671008409918
fractured right rib (out indefinitely),long term injury,0.29059755092777945
placed on IL with bruised nerve in left lower leg,injury,0.40984332032325904
placed on IL with fractured hand,injury,0.4668562624921545
dislocated right finger (DTD),DTD/DNP,0.3211258253533647
suspended by NBA for 2 games for his involvement in on-court altercation during game,suspension,0.2899174243120896
"fined $50,000 by NBA for confronting and directing profane language toward the officiating staff during game",fined,0.2664565080542274
"fined $35,000 by NBA for making reckless contact with game official during game",fined,0.1901331100945228
"fined $35,000 by NBA for directing inappropriate language toward official and publicly criticizing the officiating during game",fined,0.20525011953634054
"fined $25,000 by NBA for using profane language during a live television interview",fined,0.2923960138932574
placed on IL with sore right knee / right foot injury,injury,0.347238604519397
placed on IL with hamstring / hip injury,injury,0.40629671605913487
"fined $75,000 by NBA for public comments expressing desire to be traded",fined,0.2961378538605925
peroneal injury in right foot (DTD),injury,0.23393907457284338
placed on IL with bruised ankle,injury,0.37271367463449223
suspended by NBA for 1 game for his involvement in on-court altercation during game,suspension,0.31781670901879083
suspended by NBA for 3 games for leaving the bench area during an on-court altercation and fighting,suspension,0.2667460647249869
torn left Achillles tendon (out for season),long term injury,0.3497087122553997
suspended by NBA for 4 games for throwing a basketball at fans and inappropriate interaction with a reporter during media availability after game,suspension,0.32469174890078156
placed on IL with fractured tibia in right leg (out for season),long term injury,0.3201083876631172
placed on IL with respiratory infection,illness,0.2818801293856072
"fined $25,000 by NBA for confronting and directing profane language toward game officials during game",fined,0.27435865425241523
"fined $50,000 by NBA for verbally abusing and directing an obscene gesture toward game officials",fined,0.19328862396888952
placed on IL with back spasms / strained lower back,injury,0.42895678099552825
arthroscopic surgery on left wrist (out indefinitely),surgery,0.2828833078960483
Achilles injury (out indefinitely),long term injury,0.2687466020219328
